,team_name_abbr,opp_name_abbr,date,home,win,game_no,team_score,opp_score,running_wins,rolling_20,rolling_10,rolling_15
2036,SAS,DAL,2024-10-24,False,False,1,109,120,0,0.0,0.0,0.0
2037,SAS,HOU,2024-10-26,True,True,2,109,106,1,0.5,0.5,0.5
2038,SAS,HOU,2024-10-28,True,False,3,101,106,1,0.33,0.33,0.33
2039,SAS,OKC,2024-10-30,False,False,4,93,105,1,0.25,0.25,0.25
2040,SAS,UTA,2024-10-31,False,True,5,106,88,2,0.4,0.4,0.4
2041,SAS,MIN,2024-11-02,True,True,6,113,103,3,0.5,0.5,0.5
2042,SAS,LAC,2024-11-04,False,False,7,104,113,3,0.43,0.43,0.43
2043,SAS,HOU,2024-11-06,False,False,8,100,127,3,0.38,0.38,0.38
2044,SAS,POR,2024-11-07,True,True,9,118,105,4,0.44,0.44,0.44
2045,SAS,UTA,2024-11-09,True,False,10,110,111,4,0.4,0.4,0.4
2046,SAS,SAC,2024-11-11,True,True,11,116,96,5,0.45,0.5,0.45
2047,SAS,WAS,2024-11-13,True,True,12,139,130,6,0.5,0.5,0.5
2048,SAS,LAL,2024-11-15,True,False,13,115,120,6,0.46,0.5,0.46
2049,SAS,DAL,2024-11-16,False,False,14,93,110,6,0.43,0.5,0.43
2050,SAS,OKC,2024-11-19,True,True,15,110,104,7,0.47,0.5,0.47
2051,SAS,UTA,2024-11-21,True,True,16,126,118,8,0.5,0.5,0.53
2052,SAS,GSW,2024-11-23,True,True,17,104,94,9,0.53,0.6,0.53
2053,SAS,UTA,2024-11-26,False,True,18,128,115,10,0.56,0.7,0.6
2054,SAS,LAL,2024-11-27,True,False,19,101,119,10,0.53,0.6,0.6
2055,SAS,SAC,2024-12-01,False,True,20,127,125,11,0.55,0.7,0.6
2056,SAS,PHO,2024-12-03,False,False,21,93,104,11,0.55,0.6,0.53
2057,SAS,CHI,2024-12-05,True,False,22,124,139,11,0.5,0.5,0.53
2058,SAS,SAC,2024-12-06,True,False,23,113,140,11,0.5,0.5,0.53
2059,SAS,NOP,2024-12-08,True,True,24,121,116,12,0.55,0.6,0.53
2060,SAS,POR,2024-12-13,False,True,25,118,116,13,0.55,0.6,0.6
2061,SAS,MIN,2024-12-15,True,False,26,92,106,13,0.5,0.5,0.53
2062,SAS,ATL,2024-12-19,True,True,27,133,126,14,0.55,0.5,0.53
2063,SAS,POR,2024-12-21,True,True,28,114,94,15,0.6,0.5,0.6
2064,SAS,PHI,2024-12-23,False,False,29,106,111,15,0.55,0.5,0.6
2065,SAS,NYK,2024-12-25,False,False,30,114,117,15,0.55,0.4,0.53
2066,SAS,BRK,2024-12-27,False,True,31,96,87,16,0.55,0.5,0.53
2067,SAS,MIN,2024-12-29,False,False,32,110,112,16,0.5,0.5,0.47
2068,SAS,LAC,2024-12-31,True,True,33,122,86,17,0.55,0.6,0.47
2069,SAS,DEN,2025-01-03,False,True,34,113,110,18,0.6,0.6,0.53
2070,SAS,DEN,2025-01-04,True,False,35,111,122,18,0.55,0.5,0.47
2071,SAS,CHI,2025-01-06,False,False,36,110,114,18,0.5,0.5,0.47
2072,SAS,MIL,2025-01-08,False,False,37,105,121,18,0.45,0.4,0.47
2073,SAS,LAL,2025-01-13,False,True,38,126,102,19,0.45,0.4,0.53
2074,SAS,MEM,2025-01-15,True,False,39,115,129,19,0.45,0.4,0.47
2075,SAS,MEM,2025-01-17,True,False,40,112,140,19,0.4,0.4,0.4
2076,SAS,MIA,2025-01-19,False,False,41,107,128,19,0.4,0.3,0.4
2077,SAS,IND,2025-01-23,False,True,42,140,110,20,0.45,0.4,0.4
2078,SAS,IND,2025-01-25,True,False,43,98,136,20,0.45,0.3,0.33
2079,SAS,LAC,2025-01-29,True,False,44,116,128,20,0.4,0.2,0.33
2080,SAS,MIL,2025-01-31,True,True,45,144,118,21,0.4,0.3,0.4
2081,SAS,MIA,2025-02-01,True,False,46,103,105,21,0.4,0.3,0.33
2082,SAS,MEM,2025-02-03,False,False,47,109,128,21,0.35,0.3,0.33
2083,SAS,ATL,2025-02-05,False,True,48,126,125,22,0.35,0.3,0.33
2084,SAS,CHO,2025-02-07,False,False,49,116,117,22,0.35,0.3,0.27
2085,SAS,ORL,2025-02-08,False,False,50,111,112,22,0.35,0.3,0.27
2086,SAS,WAS,2025-02-10,False,True,51,131,121,23,0.35,0.4,0.33
2087,SAS,BOS,2025-02-12,False,False,52,103,116,23,0.35,0.3,0.33
2088,SAS,PHO,2025-02-20,True,True,53,120,109,24,0.35,0.4,0.33
2089,SAS,DET,2025-02-21,True,False,54,110,125,24,0.3,0.4,0.33
2090,SAS,NOP,2025-02-23,False,False,55,96,114,24,0.3,0.3,0.33
2091,SAS,NOP,2025-02-25,False,False,56,103,109,24,0.3,0.3,0.33
2092,SAS,HOU,2025-02-26,False,False,57,106,118,24,0.3,0.3,0.27
2093,SAS,MEM,2025-03-01,False,True,58,130,128,25,0.3,0.3,0.33
2094,SAS,OKC,2025-03-02,True,False,59,132,146,25,0.3,0.3,0.33
2095,SAS,BRK,2025-03-04,True,True,60,127,113,26,0.35,0.4,0.33
2096,SAS,SAC,2025-03-07,False,False,61,109,127,26,0.35,0.3,0.33
2097,SAS,MIN,2025-03-09,False,False,62,124,141,26,0.3,0.3,0.33
2098,SAS,DAL,2025-03-10,True,False,63,129,133,26,0.3,0.2,0.27
2099,SAS,DAL,2025-03-12,True,True,64,126,116,27,0.35,0.3,0.33
2100,SAS,CHO,2025-03-14,True,False,65,134,145,27,0.3,0.3,0.33
2101,SAS,NOP,2025-03-15,True,True,66,119,115,28,0.35,0.4,0.33
2102,SAS,LAL,2025-03-17,False,False,67,109,125,28,0.35,0.4,0.33
2103,SAS,NYK,2025-03-19,True,True,68,120,105,29,0.35,0.4,0.33
2104,SAS,PHI,2025-03-21,True,True,69,128,120,30,0.4,0.5,0.4
2105,SAS,TOR,2025-03-23,False,True,70,123,89,31,0.45,0.5,0.47
2106,SAS,DET,2025-03-25,False,False,71,96,122,31,0.4,0.5,0.47
2107,SAS,CLE,2025-03-27,False,False,72,116,124,31,0.4,0.5,0.47
2108,SAS,BOS,2025-03-29,True,False,73,111,121,31,0.35,0.5,0.4
2109,SAS,GSW,2025-03-30,True,False,74,106,148,31,0.35,0.4,0.4
2110,SAS,ORL,2025-04-01,True,False,75,105,116,31,0.35,0.4,0.33
2111,SAS,DEN,2025-04-02,False,True,76,113,106,32,0.4,0.4,0.4
2112,SAS,CLE,2025-04-04,True,False,77,113,114,32,0.4,0.4,0.4
2113,SAS,POR,2025-04-06,False,False,78,109,120,32,0.35,0.3,0.4
2114,TOR,CLE,2024-10-23,True,False,1,106,136,0,0.0,0.0,0.0
2115,TOR,PHI,2024-10-25,True,True,2,115,107,1,0.5,0.5,0.5
2116,TOR,MIN,2024-10-26,False,False,3,101,112,1,0.33,0.33,0.33
2117,TOR,DEN,2024-10-28,True,False,4,125,127,1,0.25,0.25,0.25
2118,TOR,CHO,2024-10-30,False,False,5,133,138,1,0.2,0.2,0.2
2119,TOR,LAL,2024-11-01,True,False,6,125,131,1,0.17,0.17,0.17
2120,TOR,SAC,2024-11-02,True,True,7,131,128,2,0.29,0.29,0.29
2121,TOR,DEN,2024-11-04,False,False,8,119,121,2,0.25,0.25,0.25
2122,TOR,SAC,2024-11-06,False,False,9,107,122,2,0.22,0.22,0.22
2123,TOR,LAC,2024-11-09,False,False,10,103,105,2,0.2,0.2,0.2
2124,TOR,LAL,2024-11-10,False,False,11,103,123,2,0.18,0.2,0.18
2125,TOR,MIL,2024-11-12,False,False,12,85,99,2,0.17,0.1,0.17
2126,TOR,DET,2024-11-15,True,False,13,95,99,2,0.15,0.1,0.15
2127,TOR,BOS,2024-11-16,False,False,14,123,126,2,0.14,0.1,0.14
2128,TOR,IND,2024-11-18,True,True,15,130,119,3,0.2,0.2,0.2
2129,TOR,MIN,2024-11-21,True,True,16,110,105,4,0.25,0.3,0.27
2130,TOR,CLE,2024-11-24,False,False,17,108,122,4,0.24,0.2,0.2
2131,TOR,DET,2024-11-25,False,False,18,100,102,4,0.22,0.2,0.2
2132,TOR,NOP,2024-11-27,False,True,19,119,93,5,0.26,0.3,0.27
2133,TOR,MIA,2024-11-29,False,False,20,111,121,5,0.25,0.3,0.27
2134,TOR,MIA,2024-12-01,True,True,21,119,116,6,0.3,0.4,0.33
2135,TOR,IND,2024-12-03,True,True,22,122,111,7,0.3,0.5,0.33
2136,TOR,OKC,2024-12-05,True,False,23,92,129,7,0.3,0.5,0.33
2137,TOR,DAL,2024-12-07,True,False,24,118,125,7,0.3,0.5,0.33
2138,TOR,NYK,2024-12-09,True,False,25,108,113,7,0.3,0.4,0.33
2139,TOR,MIA,2024-12-12,False,False,26,104,114,7,0.3,0.3,0.33
2140,TOR,CHI,2024-12-16,True,False,27,121,122,7,0.25,0.3,0.33
2141,TOR,BRK,2024-12-19,True,False,28,94,101,7,0.25,0.3,0.33
2142,TOR,HOU,2024-12-22,True,False,29,110,114,7,0.25,0.2,0.33
2143,TOR,NYK,2024-12-23,False,False,30,125,139,7,0.25,0.2,0.27
2144,TOR,MEM,2024-12-26,False,False,31,126,155,7,0.25,0.1,0.2
2145,TOR,ATL,2024-12-29,True,False,32,107,136,7,0.25,0.0,0.2
2146,TOR,BOS,2024-12-31,False,False,33,71,125,7,0.25,0.0,0.2
2147,TOR,BRK,2025-01-01,True,True,34,130,113,8,0.3,0.1,0.2
2148,TOR,ORL,2025-01-03,True,False,35,97,106,8,0.25,0.1,0.2
2149,TOR,MIL,2025-01-06,True,False,36,104,128,8,0.2,0.1,0.13
2150,TOR,NYK,2025-01-08,False,False,37,98,112,8,0.2,0.1,0.07
2151,TOR,CLE,2025-01-09,False,False,38,126,132,8,0.2,0.1,0.07
2152,TOR,DET,2025-01-11,False,False,39,114,123,8,0.15,0.1,0.07
2153,TOR,GSW,2025-01-13,True,True,40,104,101,9,0.2,0.2,0.13
2154,TOR,BOS,2025-01-15,True,True,41,110,97,10,0.2,0.3,0.2
2155,TOR,MIL,2025-01-17,False,False,42,112,130,10,0.15,0.3,0.2
2156,TOR,ORL,2025-01-21,True,True,43,109,93,11,0.2,0.4,0.27
2157,TOR,ATL,2025-01-23,False,True,44,122,119,12,0.25,0.4,0.33
2158,TOR,ATL,2025-01-25,False,True,45,117,94,13,0.3,0.5,0.4
2159,TOR,NOP,2025-01-27,True,True,46,113,104,14,0.35,0.6,0.47
2160,TOR,WAS,2025-01-29,False,True,47,106,82,15,0.4,0.7,0.53
2161,TOR,CHI,2025-01-31,True,False,48,106,122,15,0.4,0.7,0.53
2162,TOR,LAC,2025-02-02,True,True,49,115,108,16,0.45,0.8,0.53
2163,TOR,NYK,2025-02-04,True,False,50,115,121,16,0.45,0.7,0.53
2164,TOR,MEM,2025-02-05,True,False,51,107,138,16,0.45,0.6,0.53
2165,TOR,OKC,2025-02-07,False,False,52,109,121,16,0.45,0.6,0.53
2166,TOR,HOU,2025-02-09,False,False,53,87,94,16,0.45,0.5,0.53
2167,TOR,PHI,2025-02-11,False,True,54,106,103,17,0.45,0.5,0.6
2168,TOR,CLE,2025-02-12,True,False,55,108,131,17,0.45,0.4,0.53
2169,TOR,MIA,2025-02-21,True,False,56,111,120,17,0.45,0.3,0.47
2170,TOR,PHO,2025-02-23,True,True,57,127,109,18,0.5,0.3,0.53
2171,TOR,BOS,2025-02-25,True,False,58,101,111,18,0.5,0.3,0.47
2172,TOR,IND,2025-02-26,False,False,59,91,111,18,0.5,0.2,0.4
2173,TOR,CHI,2025-02-28,False,False,60,115,125,18,0.45,0.2,0.33
2174,TOR,ORL,2025-03-02,False,True,61,104,102,19,0.45,0.3,0.33
2175,TOR,ORL,2025-03-04,False,True,62,114,113,20,0.5,0.4,0.33
2176,TOR,UTA,2025-03-07,True,True,63,118,109,21,0.5,0.5,0.4
2177,TOR,WAS,2025-03-08,True,False,64,117,118,21,0.45,0.4,0.33
2178,TOR,WAS,2025-03-10,True,True,65,119,104,22,0.45,0.5,0.4
2179,TOR,PHI,2025-03-12,True,True,66,118,105,23,0.45,0.6,0.47
2180,TOR,UTA,2025-03-14,False,True,67,126,118,24,0.45,0.6,0.53
2181,TOR,POR,2025-03-16,False,False,68,102,105,24,0.45,0.6,0.53
2182,TOR,PHO,2025-03-17,False,False,69,89,129,24,0.4,0.6,0.47
2183,TOR,GSW,2025-03-20,False,False,70,114,117,24,0.4,0.6,0.47
2184,TOR,SAS,2025-03-23,True,False,71,89,123,24,0.4,0.5,0.47
2185,TOR,WAS,2025-03-24,False,True,72,112,104,25,0.45,0.5,0.47
2186,TOR,BRK,2025-03-26,False,True,73,116,86,26,0.5,0.5,0.53
2187,TOR,CHO,2025-03-28,True,True,74,108,97,27,0.5,0.6,0.6
2188,TOR,PHI,2025-03-30,False,True,75,127,109,28,0.55,0.6,0.67
2189,TOR,CHI,2025-04-01,False,False,76,118,137,28,0.55,0.5,0.6
2190,TOR,POR,2025-04-03,True,False,77,103,112,28,0.5,0.4,0.53
2191,TOR,DET,2025-04-04,True,False,78,105,117,28,0.5,0.4,0.47
2192,TOR,BRK,2025-04-06,False,True,79,120,109,29,0.55,0.5,0.53
2193,UTA,MEM,2024-10-23,True,False,1,124,126,0,0.0,0.0,0.0
2194,UTA,GSW,2024-10-25,True,False,2,86,127,0,0.0,0.0,0.0
2195,UTA,DAL,2024-10-28,False,False,3,102,110,0,0.0,0.0,0.0
2196,UTA,SAC,2024-10-29,True,False,4,96,113,0,0.0,0.0,0.0
2197,UTA,SAS,2024-10-31,True,False,5,88,106,0,0.0,0.0,0.0
2198,UTA,DEN,2024-11-02,False,False,6,103,129,0,0.0,0.0,0.0
2199,UTA,CHI,2024-11-04,False,True,7,135,126,1,0.14,0.14,0.14
2200,UTA,MIL,2024-11-07,False,False,8,100,123,1,0.12,0.12,0.12
2201,UTA,SAS,2024-11-09,False,True,9,111,110,2,0.22,0.22,0.22
2202,UTA,PHO,2024-11-12,True,False,10,112,120,2,0.2,0.2,0.2
2203,UTA,DAL,2024-11-14,True,True,11,115,113,3,0.27,0.3,0.27
2204,UTA,SAC,2024-11-16,False,False,12,117,121,3,0.25,0.3,0.25
2205,UTA,LAC,2024-11-17,False,False,13,105,116,3,0.23,0.3,0.23
2206,UTA,LAL,2024-11-19,False,False,14,118,124,3,0.21,0.3,0.21
2207,UTA,SAS,2024-11-21,False,False,15,118,126,3,0.2,0.3,0.2
2208,UTA,NYK,2024-11-23,True,True,16,121,106,4,0.25,0.4,0.27
2209,UTA,SAS,2024-11-26,True,False,17,115,128,4,0.24,0.3,0.27
2210,UTA,DEN,2024-11-27,True,False,18,103,122,4,0.22,0.3,0.27
2211,UTA,DAL,2024-11-30,True,False,19,94,106,4,0.21,0.2,0.27
2212,UTA,LAL,2024-12-01,True,False,20,104,105,4,0.2,0.2,0.27
2213,UTA,OKC,2024-12-03,False,False,21,106,133,4,0.2,0.1,0.27
2214,UTA,POR,2024-12-06,False,True,22,141,99,5,0.25,0.2,0.27
2215,UTA,SAC,2024-12-08,False,False,23,97,141,5,0.25,0.2,0.27
2216,UTA,PHO,2024-12-13,True,False,24,126,134,5,0.25,0.2,0.2
2217,UTA,LAC,2024-12-16,False,False,25,107,144,5,0.25,0.2,0.2
2218,UTA,DET,2024-12-19,False,True,26,126,119,6,0.3,0.2,0.2
2219,UTA,BRK,2024-12-21,False,True,27,105,94,7,0.3,0.3,0.27
2220,UTA,CLE,2024-12-23,False,False,28,113,124,7,0.3,0.3,0.27
2221,UTA,POR,2024-12-26,False,False,29,120,122,7,0.25,0.3,0.27
2222,UTA,PHI,2024-12-28,True,False,30,111,114,7,0.25,0.3,0.27
2223,UTA,DEN,2024-12-30,True,False,31,121,132,7,0.2,0.3,0.2
2224,UTA,NYK,2025-01-01,False,False,32,103,119,7,0.2,0.2,0.2
2225,UTA,MIA,2025-01-04,False,True,33,136,100,8,0.25,0.3,0.27
2226,UTA,ORL,2025-01-05,False,True,34,105,92,9,0.3,0.4,0.33
2227,UTA,ATL,2025-01-07,True,False,35,121,124,9,0.3,0.4,0.33
2228,UTA,MIA,2025-01-09,True,False,36,92,97,9,0.25,0.3,0.33
2229,UTA,PHO,2025-01-11,False,False,37,106,114,9,0.25,0.2,0.27
2230,UTA,BRK,2025-01-12,True,True,38,112,111,10,0.3,0.3,0.33
2231,UTA,CHO,2025-01-15,True,False,39,112,117,10,0.3,0.3,0.33
2232,UTA,NOP,2025-01-17,False,False,40,123,136,10,0.3,0.3,0.33
2233,UTA,NOP,2025-01-20,False,False,41,119,123,10,0.3,0.3,0.27
2234,UTA,OKC,2025-01-22,False,False,42,114,123,10,0.25,0.3,0.2
2235,UTA,MEM,2025-01-25,False,False,43,103,125,10,0.25,0.2,0.2
2236,UTA,MIL,2025-01-27,True,False,44,110,125,10,0.25,0.1,0.2
2237,UTA,GSW,2025-01-28,False,False,45,103,114,10,0.25,0.1,0.2
2238,UTA,MIN,2025-01-30,True,False,46,113,138,10,0.2,0.1,0.2
2239,UTA,ORL,2025-02-01,True,True,47,113,99,11,0.2,0.2,0.27
2240,UTA,IND,2025-02-03,True,False,48,111,112,11,0.2,0.1,0.2
2241,UTA,GSW,2025-02-05,True,True,49,131,128,12,0.25,0.2,0.2
2242,UTA,PHO,2025-02-07,False,False,50,127,135,12,0.25,0.2,0.2
2243,UTA,LAC,2025-02-08,False,False,51,110,130,12,0.25,0.2,0.2
2244,UTA,LAL,2025-02-10,False,False,52,113,132,12,0.25,0.2,0.2
2245,UTA,LAL,2025-02-12,True,True,53,131,119,13,0.25,0.3,0.2
2246,UTA,LAC,2025-02-13,True,False,54,116,120,13,0.2,0.3,0.2
2247,UTA,OKC,2025-02-21,True,False,55,107,130,13,0.2,0.3,0.2
2248,UTA,HOU,2025-02-22,True,True,56,124,115,14,0.25,0.4,0.27
2249,UTA,POR,2025-02-24,True,False,57,112,114,14,0.25,0.3,0.27
2250,UTA,SAC,2025-02-26,True,False,58,101,118,14,0.2,0.3,0.27
2251,UTA,MIN,2025-02-28,True,True,59,117,116,15,0.25,0.3,0.33
2252,UTA,NOP,2025-03-02,True,False,60,121,128,15,0.25,0.3,0.33
2253,UTA,DET,2025-03-03,True,False,61,106,134,15,0.25,0.3,0.33
2254,UTA,WAS,2025-03-05,False,False,62,122,125,15,0.25,0.3,0.27
2255,UTA,TOR,2025-03-07,False,False,63,109,118,15,0.25,0.2,0.27
2256,UTA,PHI,2025-03-09,False,False,64,122,126,15,0.25,0.2,0.2
2257,UTA,BOS,2025-03-10,False,False,65,108,114,15,0.25,0.2,0.2
2258,UTA,MEM,2025-03-12,False,False,66,115,122,15,0.25,0.1,0.2
2259,UTA,TOR,2025-03-14,True,False,67,118,126,15,0.2,0.1,0.2
2260,UTA,MIN,2025-03-16,False,False,68,102,128,15,0.2,0.1,0.13
2261,UTA,CHI,2025-03-17,True,False,69,97,111,15,0.15,0.0,0.13
2262,UTA,WAS,2025-03-19,True,True,70,128,112,16,0.2,0.1,0.2
2263,UTA,BOS,2025-03-21,True,False,71,99,121,16,0.2,0.1,0.13
2264,UTA,CLE,2025-03-23,True,False,72,91,120,16,0.2,0.1,0.13
2265,UTA,MEM,2025-03-25,True,False,73,103,140,16,0.15,0.1,0.13
2266,UTA,HOU,2025-03-27,True,False,74,110,121,16,0.15,0.1,0.07
2267,UTA,DEN,2025-03-28,False,False,75,93,129,16,0.15,0.1,0.07
2268,UTA,CHO,2025-03-31,False,False,76,106,110,16,0.1,0.1,0.07
2269,UTA,HOU,2025-04-02,False,False,77,105,143,16,0.1,0.1,0.07
2270,UTA,IND,2025-04-04,False,False,78,112,140,16,0.1,0.1,0.07
2271,UTA,ATL,2025-04-06,False,False,79,134,147,16,0.05,0.1,0.07
2272,WAS,BOS,2024-10-24,True,False,1,102,122,0,0.0,0.0,0.0
2273,WAS,CLE,2024-10-26,True,False,2,116,135,0,0.0,0.0,0.0
2274,WAS,ATL,2024-10-28,False,True,3,121,119,1,0.33,0.33,0.33
2275,WAS,ATL,2024-10-30,True,True,4,133,120,2,0.5,0.5,0.5
2276,WAS,MIA,2024-11-02,True,False,5,98,118,2,0.4,0.4,0.4
2277,WAS,GSW,2024-11-04,True,False,6,112,125,2,0.33,0.33,0.33
2278,WAS,MEM,2024-11-08,False,False,7,104,128,2,0.29,0.29,0.29
2279,WAS,ORL,2024-11-10,False,False,8,94,121,2,0.25,0.25,0.25
2280,WAS,HOU,2024-11-11,False,False,9,92,107,2,0.22,0.22,0.22
2281,WAS,SAS,2024-11-13,False,False,10,130,139,2,0.2,0.2,0.2
2282,WAS,ATL,2024-11-15,False,False,11,117,129,2,0.18,0.2,0.18
2283,WAS,DET,2024-11-17,True,False,12,104,124,2,0.17,0.2,0.17
2284,WAS,NYK,2024-11-18,False,False,13,106,134,2,0.15,0.1,0.15
2285,WAS,BOS,2024-11-22,True,False,14,96,108,2,0.14,0.0,0.14
2286,WAS,IND,2024-11-24,False,False,15,103,115,2,0.13,0.0,0.13
2287,WAS,CHI,2024-11-26,True,False,16,108,127,2,0.12,0.0,0.13
2288,WAS,LAC,2024-11-27,True,False,17,96,121,2,0.12,0.0,0.13
2289,WAS,MIL,2024-11-30,False,False,18,114,124,2,0.11,0.0,0.07
2290,WAS,CLE,2024-12-03,False,False,19,87,118,2,0.11,0.0,0.0
2291,WAS,DAL,2024-12-05,True,False,20,101,137,2,0.1,0.0,0.0
2292,WAS,DEN,2024-12-07,True,True,21,122,113,3,0.15,0.1,0.07
2293,WAS,MEM,2024-12-08,True,False,22,112,140,3,0.15,0.1,0.07
2294,WAS,CLE,2024-12-13,False,False,23,105,115,3,0.1,0.1,0.07
2295,WAS,BOS,2024-12-15,True,False,24,98,112,3,0.05,0.1,0.07
2296,WAS,CHO,2024-12-19,True,True,25,123,114,4,0.1,0.2,0.13
2297,WAS,MIL,2024-12-21,False,False,26,101,112,4,0.1,0.2,0.13
2298,WAS,OKC,2024-12-23,False,False,27,105,123,4,0.1,0.2,0.13
2299,WAS,CHO,2024-12-26,True,True,28,113,110,5,0.15,0.3,0.2
2300,WAS,NYK,2024-12-28,True,False,29,132,136,5,0.15,0.3,0.2
2301,WAS,NYK,2024-12-30,True,False,30,106,126,5,0.15,0.3,0.2
2302,WAS,CHI,2025-01-01,True,True,31,125,107,6,0.2,0.3,0.27
2303,WAS,NOP,2025-01-03,False,False,32,120,132,6,0.2,0.3,0.27
2304,WAS,NOP,2025-01-05,True,False,33,98,110,6,0.2,0.3,0.27
2305,WAS,HOU,2025-01-07,True,False,34,112,135,6,0.2,0.3,0.27
2306,WAS,PHI,2025-01-08,False,False,35,103,109,6,0.2,0.2,0.27
2307,WAS,CHI,2025-01-10,False,False,36,105,138,6,0.2,0.2,0.2
2308,WAS,OKC,2025-01-12,True,False,37,95,136,6,0.2,0.2,0.2
2309,WAS,MIN,2025-01-13,True,False,38,106,120,6,0.2,0.1,0.2
2310,WAS,PHO,2025-01-16,True,False,39,123,130,6,0.2,0.1,0.2
2311,WAS,GSW,2025-01-18,False,False,40,114,122,6,0.2,0.1,0.13
2312,WAS,SAC,2025-01-19,False,False,41,100,123,6,0.15,0.0,0.13
2313,WAS,LAL,2025-01-21,False,False,42,88,111,6,0.15,0.0,0.13
2314,WAS,LAC,2025-01-23,False,False,43,93,110,6,0.15,0.0,0.07
2315,WAS,PHO,2025-01-25,False,False,44,109,119,6,0.15,0.0,0.07
2316,WAS,DAL,2025-01-27,False,False,45,108,130,6,0.1,0.0,0.07
2317,WAS,TOR,2025-01-29,True,False,46,82,106,6,0.1,0.0,0.0
2318,WAS,LAL,2025-01-30,True,False,47,96,134,6,0.1,0.0,0.0
2319,WAS,MIN,2025-02-01,False,True,48,105,103,7,0.1,0.1,0.07
2320,WAS,CHO,2025-02-03,False,True,49,124,114,8,0.15,0.2,0.13
2321,WAS,BRK,2025-02-05,False,True,50,119,102,9,0.2,0.3,0.2
2322,WAS,CLE,2025-02-07,True,False,51,124,134,9,0.15,0.3,0.2
2323,WAS,ATL,2025-02-08,True,False,52,111,125,9,0.15,0.3,0.2
2324,WAS,SAS,2025-02-10,True,False,53,121,131,9,0.15,0.3,0.2
2325,WAS,IND,2025-02-12,True,False,54,130,134,9,0.15,0.3,0.2
2326,WAS,MIL,2025-02-21,True,False,55,101,104,9,0.15,0.3,0.2
2327,WAS,ORL,2025-02-23,False,False,56,90,110,9,0.15,0.3,0.2
2328,WAS,BRK,2025-02-24,True,True,57,107,99,10,0.2,0.4,0.27
2329,WAS,POR,2025-02-26,True,False,58,121,129,10,0.2,0.3,0.27
2330,WAS,CHO,2025-03-01,False,True,59,113,100,11,0.25,0.3,0.33
2331,WAS,MIA,2025-03-03,False,False,60,90,106,11,0.25,0.2,0.33
2332,WAS,UTA,2025-03-05,True,True,61,125,122,12,0.3,0.3,0.4
2333,WAS,TOR,2025-03-08,False,True,62,118,117,13,0.35,0.4,0.47
2334,WAS,TOR,2025-03-10,False,False,63,104,119,13,0.35,0.4,0.4
2335,WAS,DET,2025-03-11,False,False,64,103,123,13,0.35,0.4,0.33
2336,WAS,DET,2025-03-13,False,True,65,129,125,14,0.4,0.5,0.33
2337,WAS,DEN,2025-03-15,False,True,66,126,123,15,0.45,0.6,0.4
2338,WAS,POR,2025-03-17,False,False,67,97,112,15,0.45,0.5,0.4
2339,WAS,UTA,2025-03-19,False,False,68,112,128,15,0.4,0.5,0.4
2340,WAS,ORL,2025-03-21,True,False,69,105,120,15,0.35,0.4,0.4
2341,WAS,NYK,2025-03-22,False,False,70,103,122,15,0.3,0.4,0.4
2342,WAS,TOR,2025-03-24,True,False,71,104,112,15,0.3,0.3,0.4
2343,WAS,PHI,2025-03-26,False,True,72,119,114,16,0.35,0.3,0.4
2344,WAS,IND,2025-03-27,True,False,73,109,162,16,0.35,0.3,0.4
2345,WAS,BRK,2025-03-29,True,False,74,112,115,16,0.35,0.3,0.33
2346,WAS,MIA,2025-03-31,True,False,75,94,120,16,0.35,0.2,0.33
2347,WAS,SAC,2025-04-02,True,True,76,116,111,17,0.4,0.2,0.33
2348,WAS,ORL,2025-04-03,True,False,77,97,109,17,0.35,0.2,0.27
2349,WAS,BOS,2025-04-06,False,False,78,90,124,17,0.35,0.2,0.27
